text,triplet
"If we had specified a generic type for the key and value of the Map, then it would not have been necessary to cast the object returned by get() method.","['(method, access, interface): (get(), retrieves, java.util.Map)']"
The higherKey() method returns the least (smallest) element in this map that is greater than (not equal too) the element passed as parameter to the higherKey() method.,[]
"Thus, lowerKey() returns the greatest key which is lower than the parameter value passed to the lowerKey() method.",[]
The descendingMap() method returns a NavigableMap which is a view of the original Map.,[]
The Java Map interface has a getOrDefault() method which can return a default value supplied by you - in case no value is stored in the Map by the given key.,"['(entity, relation, entity): (map, includes, getordefault)']"
"Java auto-boxes it inside an Integer instance though, because the put() method requires an Oject instance as both key and value.",[]
"In the example above, the returned lowerKey will be ""1"", as this is the highest key which is lower than the parameter value ""2"" passed to the lowerKey() method.",[]
"In the example above, the Iterator next() method returns an Object - and so does the get() method.","['(method, similarity, method): (iterator.next(), returns, get())']"
You can iterate all the keys of a Java Map via its keySet() method.,"['(interface, implementation, method): (java.util.Map, provides implementation for, keySet())']"
"Notice that the get() method returns a Java Object, so we have to cast it to a String (because we know the value is a String).","['(entity, relation, entity): (get(), returns, Java Object)']"
"methods, except they return a Map.Entry instead of the key object itself.",[]
"This example creates a Map and stores three values in it using the keys A, B and C. Then the example calls the Map getOrDefault() method, passing the String E as key, along with a default value - the String default value.","['(interface, implementation, method): (java.util.Map, provides, java.util.Map.getOrDefault())']"
You can check if a Java Map contains a specific key using the containsKey() method.,[]
The ceilingKey() method returns the least (smallest) key in this map that is greater than or equal to the element passed as parameter to the ceilingKey() method.,[]
Here is an example of iterating the elements of a List using the Stream forEach() method:,[]
The subMap() allows you to pass two parameters demarcating the boundaries of the view map to return.,[]
"Once you have the key, you can obtain the element stored for that key using the Map get() method.","['(interface, implementation, method): (java.util.Map, provides, get())', '(method, access, interface): (get(), accesses, java.util.Map)']"
